dataset,time_period,region_name,region_type,region_code,people_in_debt
people_in_debt,2016,Budel,Municipality,GM0759,
people_in_debt,2017,Budel,Municipality,GM0759,
people_in_debt,2018,Budel,Municipality,GM0759,
people_in_debt,2019,Budel,Municipality,GM0759,
people_in_debt,2020,Budel,Municipality,GM0759,
people_in_debt,2021,Budel,Municipality,GM0759,
people_in_debt,2022,Budel,Municipality,GM0759,
people_in_debt,1999,Bunnik,Municipality,GM0312,
people_in_debt,2000,Bunnik,Municipality,GM0312,
people_in_debt,2001,Bunnik,Municipality,GM0312,
people_in_debt,2002,Bunnik,Municipality,GM0312,
people_in_debt,2003,Bunnik,Municipality,GM0312,10.0
people_in_debt,2004,Bunnik,Municipality,GM0312,10.0
people_in_debt,2005,Bunnik,Municipality,GM0312,10.0
people_in_debt,2006,Bunnik,Municipality,GM0312,10.0
people_in_debt,2007,Bunnik,Municipality,GM0312,
people_in_debt,2008,Bunnik,Municipality,GM0312,
people_in_debt,2009,Bunnik,Municipality,GM0312,
people_in_debt,2010,Bunnik,Municipality,GM0312,
people_in_debt,2011,Bunnik,Municipality,GM0312,
people_in_debt,2012,Bunnik,Municipality,GM0312,
people_in_debt,2013,Bunnik,Municipality,GM0312,
people_in_debt,2014,Bunnik,Municipality,GM0312,
people_in_debt,2015,Bunnik,Municipality,GM0312,
people_in_debt,2016,Bunnik,Municipality,GM0312,
people_in_debt,2017,Bunnik,Municipality,GM0312,
people_in_debt,2018,Bunnik,Municipality,GM0312,
people_in_debt,2019,Bunnik,Municipality,GM0312,
people_in_debt,2020,Bunnik,Municipality,GM0312,
people_in_debt,2021,Bunnik,Municipality,GM0312,
people_in_debt,2022,Bunnik,Municipality,GM0312,
people_in_debt,1999,Bunschoten,Municipality,GM0313,10.0
people_in_debt,2000,Bunschoten,Municipality,GM0313,15.0
people_in_debt,2001,Bunschoten,Municipality,GM0313,15.0
people_in_debt,2002,Bunschoten,Municipality,GM0313,20.0
people_in_debt,2003,Bunschoten,Municipality,GM0313,10.0
people_in_debt,2004,Bunschoten,Municipality,GM0313,10.0
people_in_debt,2005,Bunschoten,Municipality,GM0313,10.0
people_in_debt,2006,Bunschoten,Municipality,GM0313,20.0
people_in_debt,2007,Bunschoten,Municipality,GM0313,25.0
people_in_debt,2008,Bunschoten,Municipality,GM0313,15.0
people_in_debt,2009,Bunschoten,Municipality,GM0313,15.0
people_in_debt,2010,Bunschoten,Municipality,GM0313,15.0
people_in_debt,2011,Bunschoten,Municipality,GM0313,15.0
people_in_debt,2012,Bunschoten,Municipality,GM0313,20.0
people_in_debt,2013,Bunschoten,Municipality,GM0313,25.0
people_in_debt,2014,Bunschoten,Municipality,GM0313,25.0
people_in_debt,2015,Bunschoten,Municipality,GM0313,20.0
people_in_debt,2016,Bunschoten,Municipality,GM0313,25.0
people_in_debt,2017,Bunschoten,Municipality,GM0313,30.0
people_in_debt,2018,Bunschoten,Municipality,GM0313,25.0
people_in_debt,2019,Bunschoten,Municipality,GM0313,15.0
people_in_debt,2020,Bunschoten,Municipality,GM0313,
people_in_debt,2021,Bunschoten,Municipality,GM0313,
people_in_debt,2022,Bunschoten,Municipality,GM0313,
people_in_debt,1999,Buren,Municipality,GM0214,10.0
people_in_debt,2000,Buren,Municipality,GM0214,25.0
people_in_debt,2001,Buren,Municipality,GM0214,30.0
people_in_debt,2002,Buren,Municipality,GM0214,40.0
people_in_debt,2003,Buren,Municipality,GM0214,45.0
people_in_debt,2004,Buren,Municipality,GM0214,50.0
people_in_debt,2005,Buren,Municipality,GM0214,50.0
people_in_debt,2006,Buren,Municipality,GM0214,55.0
people_in_debt,2007,Buren,Municipality,GM0214,55.0
people_in_debt,2008,Buren,Municipality,GM0214,35.0
people_in_debt,2009,Buren,Municipality,GM0214,35.0
people_in_debt,2010,Buren,Municipality,GM0214,20.0
people_in_debt,2011,Buren,Municipality,GM0214,20.0
people_in_debt,2012,Buren,Municipality,GM0214,25.0
people_in_debt,2013,Buren,Municipality,GM0214,30.0
people_in_debt,2014,Buren,Municipality,GM0214,40.0
people_in_debt,2015,Buren,Municipality,GM0214,60.0
people_in_debt,2016,Buren,Municipality,GM0214,40.0
people_in_debt,2017,Buren,Municipality,GM0214,50.0
people_in_debt,2018,Buren,Municipality,GM0214,45.0
people_in_debt,2019,Buren,Municipality,GM0214,40.0
people_in_debt,2020,Buren,Municipality,GM0214,25.0
people_in_debt,2021,Buren,Municipality,GM0214,20.0
people_in_debt,2022,Buren,Municipality,GM0214,20.0
people_in_debt,1999,Bussum,Municipality,GM0381,
people_in_debt,2000,Bussum,Municipality,GM0381,
people_in_debt,2001,Bussum,Municipality,GM0381,20.0
people_in_debt,2002,Bussum,Municipality,GM0381,20.0
people_in_debt,2003,Bussum,Municipality,GM0381,15.0
people_in_debt,2004,Bussum,Municipality,GM0381,15.0
people_in_debt,2005,Bussum,Municipality,GM0381,25.0
people_in_debt,2006,Bussum,Municipality,GM0381,20.0
people_in_debt,2007,Bussum,Municipality,GM0381,25.0
people_in_debt,2008,Bussum,Municipality,GM0381,40.0
people_in_debt,2009,Bussum,Municipality,GM0381,45.0
people_in_debt,2010,Bussum,Municipality,GM0381,50.0
people_in_debt,2011,Bussum,Municipality,GM0381,45.0
people_in_debt,2012,Bussum,Municipality,GM0381,60.0
people_in_debt,2013,Bussum,Municipality,GM0381,45.0
people_in_debt,2014,Bussum,Municipality,GM0381,60.0
people_in_debt,2015,Bussum,Municipality,GM0381,50.0
people_in_debt,2016,Bussum,Municipality,GM0381,
people_in_debt,2017,Bussum,Municipality,GM0381,
people_in_debt,2018,Bussum,Municipality,GM0381,
people_in_debt,2019,Bussum,Municipality,GM0381,
people_in_debt,2020,Bussum,Municipality,GM0381,
people_in_debt,2021,Bussum,Municipality,GM0381,
people_in_debt,2022,Bussum,Municipality,GM0381,
people_in_debt,1999,Capelle aan den IJssel,Municipality,GM0502,25.0
people_in_debt,2000,Capelle aan den IJssel,Municipality,GM0502,80.0
people_in_debt,2001,Capelle aan den IJssel,Municipality,GM0502,120.0
people_in_debt,2002,Capelle aan den IJssel,Municipality,GM0502,140.0
people_in_debt,2003,Capelle aan den IJssel,Municipality,GM0502,140.0
people_in_debt,2004,Capelle aan den IJssel,Municipality,GM0502,125.0
people_in_debt,2005,Capelle aan den IJssel,Municipality,GM0502,135.0
people_in_debt,2006,Capelle aan den IJssel,Municipality,GM0502,205.0
people_in_debt,2007,Capelle aan den IJssel,Municipality,GM0502,225.0
people_in_debt,2008,Capelle aan den IJssel,Municipality,GM0502,215.0
people_in_debt,2009,Capelle aan den IJssel,Municipality,GM0502,225.0
people_in_debt,2010,Capelle aan den IJssel,Municipality,GM0502,210.0
people_in_debt,2011,Capelle aan den IJssel,Municipality,GM0502,215.0
people_in_debt,2012,Capelle aan den IJssel,Municipality,GM0502,240.0
people_in_debt,2013,Capelle aan den IJssel,Municipality,GM0502,200.0
people_in_debt,2014,Capelle aan den IJssel,Municipality,GM0502,180.0
people_in_debt,2015,Capelle aan den IJssel,Municipality,GM0502,165.0
people_in_debt,2016,Capelle aan den IJssel,Municipality,GM0502,160.0
people_in_debt,2017,Capelle aan den IJssel,Municipality,GM0502,180.0
people_in_debt,2018,Capelle aan den IJssel,Municipality,GM0502,170.0
people_in_debt,2019,Capelle aan den IJssel,Municipality,GM0502,130.0
people_in_debt,2020,Capelle aan den IJssel,Municipality,GM0502,110.0
people_in_debt,2021,Capelle aan den IJssel,Municipality,GM0502,80.0
people_in_debt,2022,Capelle aan den IJssel,Municipality,GM0502,60.0
people_in_debt,1999,Castricum,Municipality,GM0383,
people_in_debt,2000,Castricum,Municipality,GM0383,
people_in_debt,2001,Castricum,Municipality,GM0383,10.0
people_in_debt,2002,Castricum,Municipality,GM0383,15.0
people_in_debt,2003,Castricum,Municipality,GM0383,15.0
people_in_debt,2004,Castricum,Municipality,GM0383,20.0
people_in_debt,2005,Castricum,Municipality,GM0383,20.0
people_in_debt,2006,Castricum,Municipality,GM0383,25.0
people_in_debt,2007,Castricum,Municipality,GM0383,45.0
people_in_debt,2008,Castricum,Municipality,GM0383,40.0
people_in_debt,2009,Castricum,Municipality,GM0383,35.0
people_in_debt,2010,Castricum,Municipality,GM0383,40.0
people_in_debt,2011,Castricum,Municipality,GM0383,40.0
people_in_debt,2012,Castricum,Municipality,GM0383,30.0
people_in_debt,2013,Castricum,Municipality,GM0383,35.0
people_in_debt,2014,Castricum,Municipality,GM0383,20.0
people_in_debt,2015,Castricum,Municipality,GM0383,20.0
people_in_debt,2016,Castricum,Municipality,GM0383,20.0
people_in_debt,2017,Castricum,Municipality,GM0383,20.0
people_in_debt,2018,Castricum,Municipality,GM0383,10.0
people_in_debt,2019,Castricum,Municipality,GM0383,15.0
people_in_debt,2020,Castricum,Municipality,GM0383,10.0
people_in_debt,2021,Castricum,Municipality,GM0383,10.0
people_in_debt,2022,Castricum,Municipality,GM0383,
people_in_debt,1999,Coevorden,Municipality,GM0109,
people_in_debt,2000,Coevorden,Municipality,GM0109,15.0
people_in_debt,2001,Coevorden,Municipality,GM0109,20.0
people_in_debt,2002,Coevorden,Municipality,GM0109,15.0
people_in_debt,2003,Coevorden,Municipality,GM0109,20.0
people_in_debt,2004,Coevorden,Municipality,GM0109,60.0
people_in_debt,2005,Coevorden,Municipality,GM0109,100.0
people_in_debt,2006,Coevorden,Municipality,GM0109,130.0
people_in_debt,2007,Coevorden,Municipality,GM0109,145.0
people_in_debt,2008,Coevorden,Municipality,GM0109,120.0
people_in_debt,2009,Coevorden,Municipality,GM0109,75.0
people_in_debt,2010,Coevorden,Municipality,GM0109,55.0
people_in_debt,2011,Coevorden,Municipality,GM0109,70.0
people_in_debt,2012,Coevorden,Municipality,GM0109,95.0
people_in_debt,2013,Coevorden,Municipality,GM0109,105.0
people_in_debt,2014,Coevorden,Municipality,GM0109,115.0
people_in_debt,2015,Coevorden,Municipality,GM0109,120.0
people_in_debt,2016,Coevorden,Municipality,GM0109,110.0
people_in_debt,2017,Coevorden,Municipality,GM0109,95.0
people_in_debt,2018,Coevorden,Municipality,GM0109,65.0
people_in_debt,2019,Coevorden,Municipality,GM0109,40.0
people_in_debt,2020,Coevorden,Municipality,GM0109,20.0
people_in_debt,2021,Coevorden,Municipality,GM0109,25.0
people_in_debt,2022,Coevorden,Municipality,GM0109,20.0
people_in_debt,1999,Cranendonck,Municipality,GM1706,
people_in_debt,2000,Cranendonck,Municipality,GM1706,20.0
people_in_debt,2001,Cranendonck,Municipality,GM1706,25.0
people_in_debt,2002,Cranendonck,Municipality,GM1706,30.0
people_in_debt,2003,Cranendonck,Municipality,GM1706,35.0
people_in_debt,2004,Cranendonck,Municipality,GM1706,30.0
people_in_debt,2005,Cranendonck,Municipality,GM1706,25.0
people_in_debt,2006,Cranendonck,Municipality,GM1706,25.0
people_in_debt,2007,Cranendonck,Municipality,GM1706,25.0
people_in_debt,2008,Cranendonck,Municipality,GM1706,25.0
people_in_debt,2009,Cranendonck,Municipality,GM1706,15.0
people_in_debt,2010,Cranendonck,Municipality,GM1706,10.0
people_in_debt,2011,Cranendonck,Municipality,GM1706,10.0
people_in_debt,2012,Cranendonck,Municipality,GM1706,15.0
people_in_debt,2013,Cranendonck,Municipality,GM1706,10.0
people_in_debt,2014,Cranendonck,Municipality,GM1706,20.0
people_in_debt,2015,Cranendonck,Municipality,GM1706,40.0
people_in_debt,2016,Cranendonck,Municipality,GM1706,40.0
people_in_debt,2017,Cranendonck,Municipality,GM1706,30.0
people_in_debt,2018,Cranendonck,Municipality,GM1706,25.0
people_in_debt,2019,Cranendonck,Municipality,GM1706,15.0
people_in_debt,2020,Cranendonck,Municipality,GM1706,15.0
people_in_debt,2021,Cranendonck,Municipality,GM1706,
people_in_debt,2022,Cranendonck,Municipality,GM1706,
people_in_debt,1999,Cromstrijen,Municipality,GM0611,
people_in_debt,2000,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2001,Cromstrijen,Municipality,GM0611,
people_in_debt,2002,Cromstrijen,Municipality,GM0611,
people_in_debt,2003,Cromstrijen,Municipality,GM0611,
people_in_debt,2004,Cromstrijen,Municipality,GM0611,
people_in_debt,2005,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2006,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2007,Cromstrijen,Municipality,GM0611,15.0
people_in_debt,2008,Cromstrijen,Municipality,GM0611,15.0
people_in_debt,2009,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2010,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2011,Cromstrijen,Municipality,GM0611,
people_in_debt,2012,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2013,Cromstrijen,Municipality,GM0611,15.0
people_in_debt,2014,Cromstrijen,Municipality,GM0611,15.0
people_in_debt,2015,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2016,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2017,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2018,Cromstrijen,Municipality,GM0611,10.0
people_in_debt,2019,Cromstrijen,Municipality,GM0611,
people_in_debt,2020,Cromstrijen,Municipality,GM0611,
people_in_debt,2021,Cromstrijen,Municipality,GM0611,
people_in_debt,2022,Cromstrijen,Municipality,GM0611,
people_in_debt,1999,Cuijk,Municipality,GM1684,
people_in_debt,2000,Cuijk,Municipality,GM1684,15.0
people_in_debt,2001,Cuijk,Municipality,GM1684,20.0
people_in_debt,2002,Cuijk,Municipality,GM1684,25.0
people_in_debt,2003,Cuijk,Municipality,GM1684,30.0
people_in_debt,2004,Cuijk,Municipality,GM1684,45.0
people_in_debt,2005,Cuijk,Municipality,GM1684,40.0
people_in_debt,2006,Cuijk,Municipality,GM1684,40.0
people_in_debt,2007,Cuijk,Municipality,GM1684,40.0
people_in_debt,2008,Cuijk,Municipality,GM1684,35.0
people_in_debt,2009,Cuijk,Municipality,GM1684,45.0
people_in_debt,2010,Cuijk,Municipality,GM1684,40.0
people_in_debt,2011,Cuijk,Municipality,GM1684,40.0
people_in_debt,2012,Cuijk,Municipality,GM1684,50.0
people_in_debt,2013,Cuijk,Municipality,GM1684,45.0
people_in_debt,2014,Cuijk,Municipality,GM1684,40.0
people_in_debt,2015,Cuijk,Municipality,GM1684,55.0
people_in_debt,2016,Cuijk,Municipality,GM1684,45.0
people_in_debt,2017,Cuijk,Municipality,GM1684,55.0
people_in_debt,2018,Cuijk,Municipality,GM1684,45.0
people_in_debt,2019,Cuijk,Municipality,GM1684,30.0
people_in_debt,2020,Cuijk,Municipality,GM1684,15.0
people_in_debt,2021,Cuijk,Municipality,GM1684,
people_in_debt,2022,Cuijk,Municipality,GM1684,
people_in_debt,1999,Culemborg,Municipality,GM0216,10.0
people_in_debt,2000,Culemborg,Municipality,GM0216,20.0
people_in_debt,2001,Culemborg,Municipality,GM0216,35.0
people_in_debt,2002,Culemborg,Municipality,GM0216,40.0
people_in_debt,2003,Culemborg,Municipality,GM0216,35.0
people_in_debt,2004,Culemborg,Municipality,GM0216,40.0
people_in_debt,2005,Culemborg,Municipality,GM0216,35.0
people_in_debt,2006,Culemborg,Municipality,GM0216,50.0
people_in_debt,2007,Culemborg,Municipality,GM0216,45.0
people_in_debt,2008,Culemborg,Municipality,GM0216,35.0
people_in_debt,2009,Culemborg,Municipality,GM0216,30.0
people_in_debt,2010,Culemborg,Municipality,GM0216,20.0
people_in_debt,2011,Culemborg,Municipality,GM0216,25.0
people_in_debt,2012,Culemborg,Municipality,GM0216,40.0
people_in_debt,2013,Culemborg,Municipality,GM0216,45.0
people_in_debt,2014,Culemborg,Municipality,GM0216,40.0
people_in_debt,2015,Culemborg,Municipality,GM0216,40.0
people_in_debt,2016,Culemborg,Municipality,GM0216,25.0
people_in_debt,2017,Culemborg,Municipality,GM0216,25.0
people_in_debt,2018,Culemborg,Municipality,GM0216,15.0
people_in_debt,2019,Culemborg,Municipality,GM0216,10.0
people_in_debt,2020,Culemborg,Municipality,GM0216,
people_in_debt,2021,Culemborg,Municipality,GM0216,
people_in_debt,2022,Culemborg,Municipality,GM0216,
people_in_debt,1999,Dalfsen,Municipality,GM0148,
people_in_debt,2000,Dalfsen,Municipality,GM0148,
people_in_debt,2001,Dalfsen,Municipality,GM0148,15.0
people_in_debt,2002,Dalfsen,Municipality,GM0148,15.0
people_in_debt,2003,Dalfsen,Municipality,GM0148,15.0
people_in_debt,2004,Dalfsen,Municipality,GM0148,10.0
people_in_debt,2005,Dalfsen,Municipality,GM0148,10.0
people_in_debt,2006,Dalfsen,Municipality,GM0148,15.0
people_in_debt,2007,Dalfsen,Municipality,GM0148,15.0
people_in_debt,2008,Dalfsen,Municipality,GM0148,15.0
people_in_debt,2009,Dalfsen,Municipality,GM0148,10.0
people_in_debt,2010,Dalfsen,Municipality,GM0148,10.0
people_in_debt,2011,Dalfsen,Municipality,GM0148,30.0
people_in_debt,2012,Dalfsen,Municipality,GM0148,35.0
people_in_debt,2013,Dalfsen,Municipality,GM0148,35.0
people_in_debt,2014,Dalfsen,Municipality,GM0148,30.0
people_in_debt,2015,Dalfsen,Municipality,GM0148,20.0
people_in_debt,2016,Dalfsen,Municipality,GM0148,15.0
people_in_debt,2017,Dalfsen,Municipality,GM0148,25.0
people_in_debt,2018,Dalfsen,Municipality,GM0148,25.0
people_in_debt,2019,Dalfsen,Municipality,GM0148,25.0
people_in_debt,2020,Dalfsen,Municipality,GM0148,10.0
people_in_debt,2021,Dalfsen,Municipality,GM0148,
people_in_debt,2022,Dalfsen,Municipality,GM0148,
people_in_debt,1999,Dantumadeel,Municipality,GM0065,
people_in_debt,2000,Dantumadeel,Municipality,GM0065,10.0
people_in_debt,2001,Dantumadeel,Municipality,GM0065,15.0
people_in_debt,2002,Dantumadeel,Municipality,GM0065,20.0
people_in_debt,2003,Dantumadeel,Municipality,GM0065,20.0
people_in_debt,2004,Dantumadeel,Municipality,GM0065,15.0
people_in_debt,2005,Dantumadeel,Municipality,GM0065,15.0
people_in_debt,2006,Dantumadeel,Municipality,GM0065,15.0
people_in_debt,2007,Dantumadeel,Municipality,GM0065,20.0
people_in_debt,2008,Dantumadeel,Municipality,GM0065,15.0
people_in_debt,2009,Dantumadeel,Municipality,GM0065,
people_in_debt,2010,Dantumadeel,Municipality,GM0065,
people_in_debt,2011,Dantumadeel,Municipality,GM0065,
people_in_debt,2012,Dantumadeel,Municipality,GM0065,
people_in_debt,2013,Dantumadeel,Municipality,GM0065,
people_in_debt,2014,Dantumadeel,Municipality,GM0065,
people_in_debt,2015,Dantumadeel,Municipality,GM0065,
people_in_debt,2016,Dantumadeel,Municipality,GM0065,
people_in_debt,2017,Dantumadeel,Municipality,GM0065,
people_in_debt,2018,Dantumadeel,Municipality,GM0065,
people_in_debt,2019,Dantumadeel,Municipality,GM0065,
people_in_debt,2020,Dantumadeel,Municipality,GM0065,
people_in_debt,2021,Dantumadeel,Municipality,GM0065,
people_in_debt,2022,Dantumadeel,Municipality,GM0065,
people_in_debt,1999,Dantumadiel,Municipality,GM1891,
people_in_debt,2000,Dantumadiel,Municipality,GM1891,
people_in_debt,2001,Dantumadiel,Municipality,GM1891,
people_in_debt,2002,Dantumadiel,Municipality,GM1891,
people_in_debt,2003,Dantumadiel,Municipality,GM1891,
people_in_debt,2004,Dantumadiel,Municipality,GM1891,
people_in_debt,2005,Dantumadiel,Municipality,GM1891,
people_in_debt,2006,Dantumadiel,Municipality,GM1891,
people_in_debt,2007,Dantumadiel,Municipality,GM1891,
people_in_debt,2008,Dantumadiel,Municipality,GM1891,
people_in_debt,2009,Dantumadiel,Municipality,GM1891,10.0
people_in_debt,2010,Dantumadiel,Municipality,GM1891,15.0
people_in_debt,2011,Dantumadiel,Municipality,GM1891,20.0
people_in_debt,2012,Dantumadiel,Municipality,GM1891,30.0
people_in_debt,2013,Dantumadiel,Municipality,GM1891,35.0
people_in_debt,2014,Dantumadiel,Municipality,GM1891,50.0
people_in_debt,2015,Dantumadiel,Municipality,GM1891,60.0
people_in_debt,2016,Dantumadiel,Municipality,GM1891,55.0
people_in_debt,2017,Dantumadiel,Municipality,GM1891,35.0
people_in_debt,2018,Dantumadiel,Municipality,GM1891,20.0
people_in_debt,2019,Dantumadiel,Municipality,GM1891,15.0
people_in_debt,2020,Dantumadiel,Municipality,GM1891,10.0
people_in_debt,2021,Dantumadiel,Municipality,GM1891,10.0
people_in_debt,2022,Dantumadiel,Municipality,GM1891,10.0
people_in_debt,1999,Delft,Municipality,GM0503,50.0
people_in_debt,2000,Delft,Municipality,GM0503,90.0
people_in_debt,2001,Delft,Municipality,GM0503,135.0
people_in_debt,2002,Delft,Municipality,GM0503,165.0
people_in_debt,2003,Delft,Municipality,GM0503,185.0
people_in_debt,2004,Delft,Municipality,GM0503,200.0
people_in_debt,2005,Delft,Municipality,GM0503,220.0
people_in_debt,2006,Delft,Municipality,GM0503,260.0
people_in_debt,2007,Delft,Municipality,GM0503,280.0
people_in_debt,2008,Delft,Municipality,GM0503,265.0
people_in_debt,2009,Delft,Municipality,GM0503,235.0
people_in_debt,2010,Delft,Municipality,GM0503,235.0
people_in_debt,2011,Delft,Municipality,GM0503,230.0
people_in_debt,2012,Delft,Municipality,GM0503,225.0
people_in_debt,2013,Delft,Municipality,GM0503,225.0
people_in_debt,2014,Delft,Municipality,GM0503,220.0
people_in_debt,2015,Delft,Municipality,GM0503,210.0
people_in_debt,2016,Delft,Municipality,GM0503,190.0
people_in_debt,2017,Delft,Municipality,GM0503,170.0
people_in_debt,2018,Delft,Municipality,GM0503,125.0
people_in_debt,2019,Delft,Municipality,GM0503,80.0
people_in_debt,2020,Delft,Municipality,GM0503,40.0
people_in_debt,2021,Delft,Municipality,GM0503,25.0
people_in_debt,2022,Delft,Municipality,GM0503,15.0
people_in_debt,1999,Delfzijl,Municipality,GM0010,15.0
people_in_debt,2000,Delfzijl,Municipality,GM0010,45.0
people_in_debt,2001,Delfzijl,Municipality,GM0010,60.0
people_in_debt,2002,Delfzijl,Municipality,GM0010,70.0
people_in_debt,2003,Delfzijl,Municipality,GM0010,85.0
people_in_debt,2004,Delfzijl,Municipality,GM0010,125.0
people_in_debt,2005,Delfzijl,Municipality,GM0010,155.0
people_in_debt,2006,Delfzijl,Municipality,GM0010,150.0
people_in_debt,2007,Delfzijl,Municipality,GM0010,140.0
people_in_debt,2008,Delfzijl,Municipality,GM0010,90.0
people_in_debt,2009,Delfzijl,Municipality,GM0010,85.0
people_in_debt,2010,Delfzijl,Municipality,GM0010,70.0
people_in_debt,2011,Delfzijl,Municipality,GM0010,80.0
people_in_debt,2012,Delfzijl,Municipality,GM0010,95.0
people_in_debt,2013,Delfzijl,Municipality,GM0010,85.0
people_in_debt,2014,Delfzijl,Municipality,GM0010,90.0
people_in_debt,2015,Delfzijl,Municipality,GM0010,100.0
people_in_debt,2016,Delfzijl,Municipality,GM0010,115.0
people_in_debt,2017,Delfzijl,Municipality,GM0010,130.0
people_in_debt,2018,Delfzijl,Municipality,GM0010,115.0
people_in_debt,2019,Delfzijl,Municipality,GM0010,100.0
people_in_debt,2020,Delfzijl,Municipality,GM0010,85.0
people_in_debt,2021,Delfzijl,Municipality,GM0010,
people_in_debt,2022,Delfzijl,Municipality,GM0010,
people_in_debt,1999,Denekamp,Municipality,GM0149,
people_in_debt,2000,Denekamp,Municipality,GM0149,
people_in_debt,2001,Denekamp,Municipality,GM0149,10.0
people_in_debt,2002,Denekamp,Municipality,GM0149,10.0
people_in_debt,2003,Denekamp,Municipality,GM0149,
people_in_debt,2004,Denekamp,Municipality,GM0149,
people_in_debt,2005,Denekamp,Municipality,GM0149,
people_in_debt,2006,Denekamp,Municipality,GM0149,
people_in_debt,2007,Denekamp,Municipality,GM0149,
people_in_debt,2008,Denekamp,Municipality,GM0149,
people_in_debt,2009,Denekamp,Municipality,GM0149,
people_in_debt,2010,Denekamp,Municipality,GM0149,
people_in_debt,2011,Denekamp,Municipality,GM0149,
people_in_debt,2012,Denekamp,Municipality,GM0149,
people_in_debt,2013,Denekamp,Municipality,GM0149,
people_in_debt,2014,Denekamp,Municipality,GM0149,
people_in_debt,2015,Denekamp,Municipality,GM0149,
people_in_debt,2016,Denekamp,Municipality,GM0149,
people_in_debt,2017,Denekamp,Municipality,GM0149,
people_in_debt,2018,Denekamp,Municipality,GM0149,
people_in_debt,2019,Denekamp,Municipality,GM0149,
people_in_debt,2020,Denekamp,Municipality,GM0149,
people_in_debt,2021,Denekamp,Municipality,GM0149,
people_in_debt,2022,Denekamp,Municipality,GM0149,
people_in_debt,1999,Deurne,Municipality,GM0762,
people_in_debt,2000,Deurne,Municipality,GM0762,15.0
people_in_debt,2001,Deurne,Municipality,GM0762,20.0
people_in_debt,2002,Deurne,Municipality,GM0762,25.0
people_in_debt,2003,Deurne,Municipality,GM0762,20.0
people_in_debt,2004,Deurne,Municipality,GM0762,30.0
people_in_debt,2005,Deurne,Municipality,GM0762,30.0
people_in_debt,2006,Deurne,Municipality,GM0762,35.0
people_in_debt,2007,Deurne,Municipality,GM0762,35.0
people_in_debt,2008,Deurne,Municipality,GM0762,30.0
people_in_debt,2009,Deurne,Municipality,GM0762,30.0
people_in_debt,2010,Deurne,Municipality,GM0762,35.0
people_in_debt,2011,Deurne,Municipality,GM0762,45.0
people_in_debt,2012,Deurne,Municipality,GM0762,40.0
people_in_debt,2013,Deurne,Municipality,GM0762,35.0
people_in_debt,2014,Deurne,Municipality,GM0762,35.0
people_in_debt,2015,Deurne,Municipality,GM0762,25.0
people_in_debt,2016,Deurne,Municipality,GM0762,35.0
people_in_debt,2017,Deurne,Municipality,GM0762,30.0
people_in_debt,2018,Deurne,Municipality,GM0762,20.0
people_in_debt,2019,Deurne,Municipality,GM0762,15.0
people_in_debt,2020,Deurne,Municipality,GM0762,10.0
people_in_debt,2021,Deurne,Municipality,GM0762,10.0
people_in_debt,2022,Deurne,Municipality,GM0762,10.0
people_in_debt,1999,Deventer,Municipality,GM0150,20.0
people_in_debt,2000,Deventer,Municipality,GM0150,90.0
people_in_debt,2001,Deventer,Municipality,GM0150,145.0
people_in_debt,2002,Deventer,Municipality,GM0150,245.0
people_in_debt,2003,Deventer,Municipality,GM0150,285.0
people_in_debt,2004,Deventer,Municipality,GM0150,300.0
people_in_debt,2005,Deventer,Municipality,GM0150,320.0
people_in_debt,2006,Deventer,Municipality,GM0150,490.0
people_in_debt,2007,Deventer,Municipality,GM0150,575.0
people_in_debt,2008,Deventer,Municipality,GM0150,530.0
people_in_debt,2009,Deventer,Municipality,GM0150,515.0
people_in_debt,2010,Deventer,Municipality,GM0150,475.0
people_in_debt,2011,Deventer,Municipality,GM0150,490.0
people_in_debt,2012,Deventer,Municipality,GM0150,420.0
people_in_debt,2013,Deventer,Municipality,GM0150,280.0
people_in_debt,2014,Deventer,Municipality,GM0150,190.0
people_in_debt,2015,Deventer,Municipality,GM0150,140.0
people_in_debt,2016,Deventer,Municipality,GM0150,145.0
people_in_debt,2017,Deventer,Municipality,GM0150,150.0
people_in_debt,2018,Deventer,Municipality,GM0150,140.0
people_in_debt,2019,Deventer,Municipality,GM0150,130.0
people_in_debt,2020,Deventer,Municipality,GM0150,80.0
people_in_debt,2021,Deventer,Municipality,GM0150,65.0
people_in_debt,2022,Deventer,Municipality,GM0150,45.0
people_in_debt,1999,Didam,Municipality,GM0218,10.0
people_in_debt,2000,Didam,Municipality,GM0218,15.0
people_in_debt,2001,Didam,Municipality,GM0218,20.0
people_in_debt,2002,Didam,Municipality,GM0218,20.0
people_in_debt,2003,Didam,Municipality,GM0218,20.0
people_in_debt,2004,Didam,Municipality,GM0218,25.0
people_in_debt,2005,Didam,Municipality,GM0218,
people_in_debt,2006,Didam,Municipality,GM0218,
people_in_debt,2007,Didam,Municipality,GM0218,
