dataset,time_period,region_name,region_type,region_code,population,private_houshold_amount,average_standardized_income,median_standardized_income,inequality_income
income_inequality,2019,Dongen,Municipality,GM0766,Private housholds,11000.0,32500.0,29500.0,3000.0
income_inequality,2020,Dongen,Municipality,GM0766,Private housholds,11100.0,33200.0,30700.0,2500.0
income_inequality,2021,Dongen,Municipality,GM0766,Private housholds,11300.0,34100.0,31700.0,2400.0
income_inequality,2011,Dordrecht,Municipality,GM0505,Private housholds,53900.0,24500.0,22100.0,2400.0
income_inequality,2012,Dordrecht,Municipality,GM0505,Private housholds,53800.0,24700.0,22400.0,2300.0
income_inequality,2013,Dordrecht,Municipality,GM0505,Private housholds,53800.0,25000.0,22600.0,2400.0
income_inequality,2014,Dordrecht,Municipality,GM0505,Private housholds,53800.0,26200.0,23300.0,2900.0
income_inequality,2015,Dordrecht,Municipality,GM0505,Private housholds,54100.0,26200.0,23600.0,2600.0
income_inequality,2016,Dordrecht,Municipality,GM0505,Private housholds,54300.0,27000.0,24400.0,2600.0
income_inequality,2017,Dordrecht,Municipality,GM0505,Private housholds,54600.0,27900.0,25000.0,2900.0
income_inequality,2018,Dordrecht,Municipality,GM0505,Private housholds,54400.0,28300.0,25600.0,2700.0
income_inequality,2019,Dordrecht,Municipality,GM0505,Private housholds,54300.0,30500.0,27000.0,3500.0
income_inequality,2020,Dordrecht,Municipality,GM0505,Private housholds,54700.0,31100.0,28300.0,2800.0
income_inequality,2021,Dordrecht,Municipality,GM0505,Private housholds,54800.0,32400.0,29400.0,3000.0
income_inequality,2011,Drechterland,Municipality,GM0498,Private housholds,7700.0,27900.0,24800.0,3100.0
income_inequality,2012,Drechterland,Municipality,GM0498,Private housholds,7700.0,28100.0,24900.0,3200.0
income_inequality,2013,Drechterland,Municipality,GM0498,Private housholds,7800.0,28200.0,25100.0,3100.0
income_inequality,2014,Drechterland,Municipality,GM0498,Private housholds,7900.0,29600.0,25800.0,3800.0
income_inequality,2015,Drechterland,Municipality,GM0498,Private housholds,7900.0,29100.0,26200.0,2900.0
income_inequality,2016,Drechterland,Municipality,GM0498,Private housholds,7900.0,30600.0,27500.0,3100.0
income_inequality,2017,Drechterland,Municipality,GM0498,Private housholds,8000.0,31600.0,28000.0,3600.0
income_inequality,2018,Drechterland,Municipality,GM0498,Private housholds,8000.0,31600.0,28400.0,3200.0
income_inequality,2019,Drechterland,Municipality,GM0498,Private housholds,8100.0,35300.0,29700.0,5600.0
income_inequality,2020,Drechterland,Municipality,GM0498,Private housholds,8200.0,34800.0,31200.0,3600.0
income_inequality,2021,Drechterland,Municipality,GM0498,Private housholds,8200.0,36300.0,32100.0,4200.0
income_inequality,2011,Drimmelen,Municipality,GM1719,Private housholds,10600.0,27800.0,25200.0,2600.0
income_inequality,2012,Drimmelen,Municipality,GM1719,Private housholds,10800.0,28000.0,25400.0,2600.0
income_inequality,2013,Drimmelen,Municipality,GM1719,Private housholds,10900.0,28200.0,25600.0,2600.0
income_inequality,2014,Drimmelen,Municipality,GM1719,Private housholds,11000.0,29400.0,26200.0,3200.0
income_inequality,2015,Drimmelen,Municipality,GM1719,Private housholds,11100.0,29300.0,26700.0,2600.0
income_inequality,2016,Drimmelen,Municipality,GM1719,Private housholds,11200.0,30500.0,27800.0,2700.0
income_inequality,2017,Drimmelen,Municipality,GM1719,Private housholds,11300.0,31700.0,28500.0,3200.0
income_inequality,2018,Drimmelen,Municipality,GM1719,Private housholds,11400.0,31700.0,28900.0,2800.0
income_inequality,2019,Drimmelen,Municipality,GM1719,Private housholds,11500.0,33500.0,30300.0,3200.0
income_inequality,2020,Drimmelen,Municipality,GM1719,Private housholds,11600.0,34300.0,31300.0,3000.0
income_inequality,2021,Drimmelen,Municipality,GM1719,Private housholds,11700.0,35600.0,32400.0,3200.0
income_inequality,2011,Dronten,Municipality,GM0303,Private housholds,16200.0,25200.0,23100.0,2100.0
income_inequality,2012,Dronten,Municipality,GM0303,Private housholds,16400.0,24900.0,23200.0,1700.0
income_inequality,2013,Dronten,Municipality,GM0303,Private housholds,16600.0,25600.0,23500.0,2100.0
income_inequality,2014,Dronten,Municipality,GM0303,Private housholds,16600.0,26800.0,24200.0,2600.0
income_inequality,2015,Dronten,Municipality,GM0303,Private housholds,16800.0,26500.0,24600.0,1900.0
income_inequality,2016,Dronten,Municipality,GM0303,Private housholds,16900.0,27700.0,25500.0,2200.0
income_inequality,2017,Dronten,Municipality,GM0303,Private housholds,17000.0,28400.0,26200.0,2200.0
income_inequality,2018,Dronten,Municipality,GM0303,Private housholds,17000.0,29000.0,26900.0,2100.0
income_inequality,2019,Dronten,Municipality,GM0303,Private housholds,17200.0,30900.0,28300.0,2600.0
income_inequality,2020,Dronten,Municipality,GM0303,Private housholds,17400.0,31800.0,29600.0,2200.0
income_inequality,2021,Dronten,Municipality,GM0303,Private housholds,17700.0,33600.0,30800.0,2800.0
income_inequality,2011,Druten,Municipality,GM0225,Private housholds,7000.0,26400.0,24000.0,2400.0
income_inequality,2012,Druten,Municipality,GM0225,Private housholds,7100.0,26000.0,24000.0,2000.0
income_inequality,2013,Druten,Municipality,GM0225,Private housholds,7100.0,26400.0,24300.0,2100.0
income_inequality,2014,Druten,Municipality,GM0225,Private housholds,7200.0,27600.0,24900.0,2700.0
income_inequality,2015,Druten,Municipality,GM0225,Private housholds,7400.0,27500.0,25300.0,2200.0
income_inequality,2016,Druten,Municipality,GM0225,Private housholds,7500.0,29100.0,26500.0,2600.0
income_inequality,2017,Druten,Municipality,GM0225,Private housholds,7600.0,29700.0,27200.0,2500.0
income_inequality,2018,Druten,Municipality,GM0225,Private housholds,7700.0,30200.0,27800.0,2400.0
income_inequality,2019,Druten,Municipality,GM0225,Private housholds,7700.0,32100.0,29000.0,3100.0
income_inequality,2020,Druten,Municipality,GM0225,Private housholds,7900.0,32600.0,30200.0,2400.0
income_inequality,2021,Druten,Municipality,GM0225,Private housholds,8000.0,34100.0,31600.0,2500.0
income_inequality,2011,Duiven,Municipality,GM0226,Private housholds,10200.0,26200.0,24400.0,1800.0
income_inequality,2012,Duiven,Municipality,GM0226,Private housholds,10300.0,26500.0,24500.0,2000.0
income_inequality,2013,Duiven,Municipality,GM0226,Private housholds,10400.0,26600.0,24600.0,2000.0
income_inequality,2014,Duiven,Municipality,GM0226,Private housholds,10500.0,28000.0,25300.0,2700.0
income_inequality,2015,Duiven,Municipality,GM0226,Private housholds,10500.0,28000.0,25900.0,2100.0
income_inequality,2016,Duiven,Municipality,GM0226,Private housholds,10500.0,28900.0,26900.0,2000.0
income_inequality,2017,Duiven,Municipality,GM0226,Private housholds,10600.0,30200.0,27400.0,2800.0
income_inequality,2018,Duiven,Municipality,GM0226,Private housholds,10600.0,30400.0,28100.0,2300.0
income_inequality,2019,Duiven,Municipality,GM0226,Private housholds,10700.0,32200.0,29400.0,2800.0
income_inequality,2020,Duiven,Municipality,GM0226,Private housholds,10600.0,33100.0,30500.0,2600.0
income_inequality,2021,Duiven,Municipality,GM0226,Private housholds,10700.0,34200.0,31600.0,2600.0
income_inequality,2011,Echt-Susteren,Municipality,GM1711,Private housholds,13900.0,25500.0,23300.0,2200.0
income_inequality,2012,Echt-Susteren,Municipality,GM1711,Private housholds,13900.0,25800.0,23600.0,2200.0
income_inequality,2013,Echt-Susteren,Municipality,GM1711,Private housholds,14000.0,26100.0,23900.0,2200.0
income_inequality,2014,Echt-Susteren,Municipality,GM1711,Private housholds,13900.0,27300.0,24700.0,2600.0
income_inequality,2015,Echt-Susteren,Municipality,GM1711,Private housholds,14000.0,27300.0,25100.0,2200.0
income_inequality,2016,Echt-Susteren,Municipality,GM1711,Private housholds,14100.0,28400.0,25800.0,2600.0
income_inequality,2017,Echt-Susteren,Municipality,GM1711,Private housholds,14100.0,29200.0,26600.0,2600.0
income_inequality,2018,Echt-Susteren,Municipality,GM1711,Private housholds,14100.0,29500.0,26900.0,2600.0
income_inequality,2019,Echt-Susteren,Municipality,GM1711,Private housholds,14100.0,31300.0,28200.0,3100.0
income_inequality,2020,Echt-Susteren,Municipality,GM1711,Private housholds,14200.0,32000.0,29300.0,2700.0
income_inequality,2021,Echt-Susteren,Municipality,GM1711,Private housholds,14200.0,33100.0,30100.0,3000.0
income_inequality,2011,Edam-Volendam,Municipality,GM0385,Private housholds,13700.0,29500.0,26400.0,3100.0
income_inequality,2012,Edam-Volendam,Municipality,GM0385,Private housholds,13900.0,29800.0,26600.0,3200.0
income_inequality,2013,Edam-Volendam,Municipality,GM0385,Private housholds,13900.0,29400.0,26500.0,2900.0
income_inequality,2014,Edam-Volendam,Municipality,GM0385,Private housholds,14200.0,31300.0,27400.0,3900.0
income_inequality,2015,Edam-Volendam,Municipality,GM0385,Private housholds,14400.0,30700.0,27900.0,2800.0
income_inequality,2016,Edam-Volendam,Municipality,GM0385,Private housholds,14400.0,32200.0,29200.0,3000.0
income_inequality,2017,Edam-Volendam,Municipality,GM0385,Private housholds,14500.0,33700.0,29800.0,3900.0
income_inequality,2018,Edam-Volendam,Municipality,GM0385,Private housholds,14600.0,34100.0,30300.0,3800.0
income_inequality,2019,Edam-Volendam,Municipality,GM0385,Private housholds,14800.0,36700.0,31600.0,5100.0
income_inequality,2020,Edam-Volendam,Municipality,GM0385,Private housholds,14800.0,36600.0,32700.0,3900.0
income_inequality,2021,Edam-Volendam,Municipality,GM0385,Private housholds,15000.0,38200.0,33900.0,4300.0
income_inequality,2011,Ede,Municipality,GM0228,Private housholds,43900.0,26200.0,23900.0,2300.0
income_inequality,2012,Ede,Municipality,GM0228,Private housholds,44400.0,26400.0,24000.0,2400.0
income_inequality,2013,Ede,Municipality,GM0228,Private housholds,45100.0,26500.0,24200.0,2300.0
income_inequality,2014,Ede,Municipality,GM0228,Private housholds,45500.0,27800.0,24900.0,2900.0
income_inequality,2015,Ede,Municipality,GM0228,Private housholds,46200.0,27400.0,25200.0,2200.0
income_inequality,2016,Ede,Municipality,GM0228,Private housholds,46600.0,28600.0,26300.0,2300.0
income_inequality,2017,Ede,Municipality,GM0228,Private housholds,47200.0,29700.0,26900.0,2800.0
income_inequality,2018,Ede,Municipality,GM0228,Private housholds,48000.0,29900.0,27300.0,2600.0
income_inequality,2019,Ede,Municipality,GM0228,Private housholds,48500.0,32600.0,28800.0,3800.0
income_inequality,2020,Ede,Municipality,GM0228,Private housholds,49200.0,33000.0,30100.0,2900.0
income_inequality,2021,Ede,Municipality,GM0228,Private housholds,49800.0,34500.0,31400.0,3100.0
income_inequality,2011,Eemnes,Municipality,GM0317,Private housholds,3600.0,29400.0,26600.0,2800.0
income_inequality,2012,Eemnes,Municipality,GM0317,Private housholds,3600.0,29800.0,26800.0,3000.0
income_inequality,2013,Eemnes,Municipality,GM0317,Private housholds,3600.0,31200.0,27100.0,4100.0
income_inequality,2014,Eemnes,Municipality,GM0317,Private housholds,3600.0,32700.0,27600.0,5100.0
income_inequality,2015,Eemnes,Municipality,GM0317,Private housholds,3600.0,32700.0,28200.0,4500.0
income_inequality,2016,Eemnes,Municipality,GM0317,Private housholds,3700.0,32800.0,29500.0,3300.0
income_inequality,2017,Eemnes,Municipality,GM0317,Private housholds,3800.0,34200.0,30300.0,3900.0
income_inequality,2018,Eemnes,Municipality,GM0317,Private housholds,3800.0,34400.0,30800.0,3600.0
income_inequality,2019,Eemnes,Municipality,GM0317,Private housholds,3900.0,36600.0,32300.0,4300.0
income_inequality,2020,Eemnes,Municipality,GM0317,Private housholds,4000.0,37000.0,32900.0,4100.0
income_inequality,2021,Eemnes,Municipality,GM0317,Private housholds,4000.0,38900.0,34200.0,4700.0
income_inequality,2011,Eemsdelta,Municipality,GM1979,Private housholds,21600.0,23400.0,21300.0,2100.0
income_inequality,2012,Eemsdelta,Municipality,GM1979,Private housholds,21600.0,23400.0,21400.0,2000.0
income_inequality,2013,Eemsdelta,Municipality,GM1979,Private housholds,21600.0,23700.0,21700.0,2000.0
income_inequality,2014,Eemsdelta,Municipality,GM1979,Private housholds,21400.0,24600.0,22300.0,2300.0
income_inequality,2015,Eemsdelta,Municipality,GM1979,Private housholds,21400.0,24700.0,22500.0,2200.0
income_inequality,2016,Eemsdelta,Municipality,GM1979,Private housholds,21400.0,25300.0,23100.0,2200.0
income_inequality,2017,Eemsdelta,Municipality,GM1979,Private housholds,21400.0,25900.0,23600.0,2300.0
income_inequality,2018,Eemsdelta,Municipality,GM1979,Private housholds,21400.0,26300.0,23900.0,2400.0
income_inequality,2019,Eemsdelta,Municipality,GM1979,Private housholds,21300.0,27600.0,25100.0,2500.0
income_inequality,2020,Eemsdelta,Municipality,GM1979,Private housholds,21300.0,28200.0,26000.0,2200.0
income_inequality,2021,Eemsdelta,Municipality,GM1979,Private housholds,21300.0,29400.0,27000.0,2400.0
income_inequality,2011,Eersel,Municipality,GM0770,Private housholds,7300.0,29000.0,25900.0,3100.0
income_inequality,2012,Eersel,Municipality,GM0770,Private housholds,7200.0,29600.0,26500.0,3100.0
income_inequality,2013,Eersel,Municipality,GM0770,Private housholds,7300.0,30800.0,26900.0,3900.0
income_inequality,2014,Eersel,Municipality,GM0770,Private housholds,7500.0,31700.0,27500.0,4200.0
income_inequality,2015,Eersel,Municipality,GM0770,Private housholds,7600.0,32300.0,27800.0,4500.0
income_inequality,2016,Eersel,Municipality,GM0770,Private housholds,7600.0,34100.0,28900.0,5200.0
income_inequality,2017,Eersel,Municipality,GM0770,Private housholds,7700.0,34300.0,29700.0,4600.0
income_inequality,2018,Eersel,Municipality,GM0770,Private housholds,7800.0,34100.0,30200.0,3900.0
income_inequality,2019,Eersel,Municipality,GM0770,Private housholds,8000.0,39700.0,31500.0,8200.0
income_inequality,2020,Eersel,Municipality,GM0770,Private housholds,8100.0,39100.0,32800.0,6300.0
income_inequality,2021,Eersel,Municipality,GM0770,Private housholds,8200.0,40800.0,34100.0,6700.0
income_inequality,2011,Eijsden-Margraten,Municipality,GM1903,Private housholds,10100.0,28000.0,25500.0,2500.0
income_inequality,2012,Eijsden-Margraten,Municipality,GM1903,Private housholds,10200.0,28500.0,25900.0,2600.0
income_inequality,2013,Eijsden-Margraten,Municipality,GM1903,Private housholds,10300.0,28700.0,26100.0,2600.0
income_inequality,2014,Eijsden-Margraten,Municipality,GM1903,Private housholds,10400.0,30200.0,27000.0,3200.0
income_inequality,2015,Eijsden-Margraten,Municipality,GM1903,Private housholds,10500.0,29800.0,27500.0,2300.0
income_inequality,2016,Eijsden-Margraten,Municipality,GM1903,Private housholds,10600.0,31300.0,28600.0,2700.0
income_inequality,2017,Eijsden-Margraten,Municipality,GM1903,Private housholds,10700.0,32400.0,29300.0,3100.0
income_inequality,2018,Eijsden-Margraten,Municipality,GM1903,Private housholds,10900.0,32800.0,29500.0,3300.0
income_inequality,2019,Eijsden-Margraten,Municipality,GM1903,Private housholds,11000.0,34300.0,30900.0,3400.0
income_inequality,2020,Eijsden-Margraten,Municipality,GM1903,Private housholds,11000.0,35900.0,32200.0,3700.0
income_inequality,2021,Eijsden-Margraten,Municipality,GM1903,Private housholds,11200.0,37000.0,33300.0,3700.0
income_inequality,2011,Eindhoven,Municipality,GM0772,Private housholds,106700.0,23800.0,21300.0,2500.0
income_inequality,2012,Eindhoven,Municipality,GM0772,Private housholds,107600.0,23900.0,21500.0,2400.0
income_inequality,2013,Eindhoven,Municipality,GM0772,Private housholds,108300.0,24200.0,21600.0,2600.0
income_inequality,2014,Eindhoven,Municipality,GM0772,Private housholds,109300.0,25400.0,22300.0,3100.0
income_inequality,2015,Eindhoven,Municipality,GM0772,Private housholds,110800.0,25400.0,22600.0,2800.0
income_inequality,2016,Eindhoven,Municipality,GM0772,Private housholds,111900.0,26400.0,23400.0,3000.0
income_inequality,2017,Eindhoven,Municipality,GM0772,Private housholds,113800.0,27700.0,23900.0,3800.0
income_inequality,2018,Eindhoven,Municipality,GM0772,Private housholds,115700.0,27500.0,24400.0,3100.0
income_inequality,2019,Eindhoven,Municipality,GM0772,Private housholds,117100.0,29300.0,25700.0,3600.0
income_inequality,2020,Eindhoven,Municipality,GM0772,Private housholds,118200.0,29900.0,26800.0,3100.0
income_inequality,2021,Eindhoven,Municipality,GM0772,Private housholds,119000.0,31400.0,28100.0,3300.0
income_inequality,2011,Elburg,Municipality,GM0230,Private housholds,8500.0,26200.0,23200.0,3000.0
income_inequality,2012,Elburg,Municipality,GM0230,Private housholds,8600.0,25600.0,23500.0,2100.0
income_inequality,2013,Elburg,Municipality,GM0230,Private housholds,8700.0,25700.0,23600.0,2100.0
income_inequality,2014,Elburg,Municipality,GM0230,Private housholds,8800.0,26800.0,24200.0,2600.0
income_inequality,2015,Elburg,Municipality,GM0230,Private housholds,8800.0,26900.0,24700.0,2200.0
income_inequality,2016,Elburg,Municipality,GM0230,Private housholds,8900.0,28000.0,25700.0,2300.0
income_inequality,2017,Elburg,Municipality,GM0230,Private housholds,9000.0,28600.0,26300.0,2300.0
income_inequality,2018,Elburg,Municipality,GM0230,Private housholds,9100.0,29100.0,26800.0,2300.0
income_inequality,2019,Elburg,Municipality,GM0230,Private housholds,9000.0,30900.0,28100.0,2800.0
income_inequality,2020,Elburg,Municipality,GM0230,Private housholds,9100.0,31700.0,29300.0,2400.0
income_inequality,2021,Elburg,Municipality,GM0230,Private housholds,9300.0,32800.0,30300.0,2500.0
income_inequality,2011,Emmen,Municipality,GM0114,Private housholds,47100.0,23000.0,21000.0,2000.0
income_inequality,2012,Emmen,Municipality,GM0114,Private housholds,47200.0,23200.0,21300.0,1900.0
income_inequality,2013,Emmen,Municipality,GM0114,Private housholds,47200.0,23200.0,21400.0,1800.0
income_inequality,2014,Emmen,Municipality,GM0114,Private housholds,47300.0,24300.0,22000.0,2300.0
income_inequality,2015,Emmen,Municipality,GM0114,Private housholds,47500.0,24400.0,22300.0,2100.0
income_inequality,2016,Emmen,Municipality,GM0114,Private housholds,47600.0,25600.0,23200.0,2400.0
income_inequality,2017,Emmen,Municipality,GM0114,Private housholds,48000.0,26100.0,23700.0,2400.0
income_inequality,2018,Emmen,Municipality,GM0114,Private housholds,48200.0,26300.0,24000.0,2300.0
income_inequality,2019,Emmen,Municipality,GM0114,Private housholds,48200.0,27900.0,25200.0,2700.0
income_inequality,2020,Emmen,Municipality,GM0114,Private housholds,48400.0,28600.0,26200.0,2400.0
income_inequality,2021,Emmen,Municipality,GM0114,Private housholds,48400.0,29900.0,27300.0,2600.0
income_inequality,2011,Enkhuizen,Municipality,GM0388,Private housholds,8100.0,24600.0,22500.0,2100.0
income_inequality,2012,Enkhuizen,Municipality,GM0388,Private housholds,8200.0,25300.0,22700.0,2600.0
income_inequality,2013,Enkhuizen,Municipality,GM0388,Private housholds,8300.0,25500.0,22800.0,2700.0
income_inequality,2014,Enkhuizen,Municipality,GM0388,Private housholds,8300.0,26800.0,23600.0,3200.0
income_inequality,2015,Enkhuizen,Municipality,GM0388,Private housholds,8300.0,26500.0,24000.0,2500.0
income_inequality,2016,Enkhuizen,Municipality,GM0388,Private housholds,8400.0,27900.0,25000.0,2900.0
income_inequality,2017,Enkhuizen,Municipality,GM0388,Private housholds,8500.0,29200.0,25600.0,3600.0
income_inequality,2018,Enkhuizen,Municipality,GM0388,Private housholds,8500.0,29300.0,26000.0,3300.0
income_inequality,2019,Enkhuizen,Municipality,GM0388,Private housholds,8500.0,32800.0,27200.0,5600.0
income_inequality,2020,Enkhuizen,Municipality,GM0388,Private housholds,8600.0,31700.0,28300.0,3400.0
income_inequality,2021,Enkhuizen,Municipality,GM0388,Private housholds,8600.0,33000.0,29100.0,3900.0
income_inequality,2011,Enschede,Municipality,GM0153,Private housholds,74400.0,21200.0,19300.0,1900.0
income_inequality,2012,Enschede,Municipality,GM0153,Private housholds,74700.0,21400.0,19500.0,1900.0
income_inequality,2013,Enschede,Municipality,GM0153,Private housholds,75100.0,21500.0,19500.0,2000.0
income_inequality,2014,Enschede,Municipality,GM0153,Private housholds,74300.0,22600.0,20100.0,2500.0
income_inequality,2015,Enschede,Municipality,GM0153,Private housholds,74900.0,22600.0,20400.0,2200.0
income_inequality,2016,Enschede,Municipality,GM0153,Private housholds,74800.0,23500.0,21100.0,2400.0
income_inequality,2017,Enschede,Municipality,GM0153,Private housholds,75300.0,23900.0,21500.0,2400.0
income_inequality,2018,Enschede,Municipality,GM0153,Private housholds,75700.0,24100.0,21900.0,2200.0
income_inequality,2019,Enschede,Municipality,GM0153,Private housholds,76000.0,25800.0,22900.0,2900.0
income_inequality,2020,Enschede,Municipality,GM0153,Private housholds,76600.0,26600.0,23900.0,2700.0
income_inequality,2021,Enschede,Municipality,GM0153,Private housholds,76900.0,27900.0,25000.0,2900.0
income_inequality,2011,Epe,Municipality,GM0232,Private housholds,13600.0,26800.0,23300.0,3500.0
income_inequality,2012,Epe,Municipality,GM0232,Private housholds,13600.0,26800.0,23500.0,3300.0
income_inequality,2013,Epe,Municipality,GM0232,Private housholds,13600.0,27100.0,23700.0,3400.0
income_inequality,2014,Epe,Municipality,GM0232,Private housholds,13500.0,28900.0,24400.0,4500.0
income_inequality,2015,Epe,Municipality,GM0232,Private housholds,13600.0,28000.0,24700.0,3300.0
income_inequality,2016,Epe,Municipality,GM0232,Private housholds,13700.0,29300.0,25600.0,3700.0
income_inequality,2017,Epe,Municipality,GM0232,Private housholds,13900.0,30200.0,26100.0,4100.0
income_inequality,2018,Epe,Municipality,GM0232,Private housholds,14000.0,30600.0,26600.0,4000.0
income_inequality,2019,Epe,Municipality,GM0232,Private housholds,14100.0,33100.0,28000.0,5100.0
income_inequality,2020,Epe,Municipality,GM0232,Private housholds,14200.0,33200.0,29200.0,4000.0
income_inequality,2021,Epe,Municipality,GM0232,Private housholds,14200.0,34600.0,30400.0,4200.0
income_inequality,2011,Ermelo,Municipality,GM0233,Private housholds,10700.0,27400.0,24200.0,3200.0
income_inequality,2012,Ermelo,Municipality,GM0233,Private housholds,10800.0,27600.0,24300.0,3300.0
income_inequality,2013,Ermelo,Municipality,GM0233,Private housholds,11000.0,27200.0,24600.0,2600.0
income_inequality,2014,Ermelo,Municipality,GM0233,Private housholds,10500.0,30300.0,26000.0,4300.0
income_inequality,2015,Ermelo,Municipality,GM0233,Private housholds,10600.0,29200.0,26200.0,3000.0
income_inequality,2016,Ermelo,Municipality,GM0233,Private housholds,10800.0,30300.0,27000.0,3300.0
income_inequality,2017,Ermelo,Municipality,GM0233,Private housholds,10900.0,31700.0,27800.0,3900.0
income_inequality,2018,Ermelo,Municipality,GM0233,Private housholds,11000.0,32100.0,28000.0,4100.0
income_inequality,2019,Ermelo,Municipality,GM0233,Private housholds,11100.0,34200.0,29200.0,5000.0
income_inequality,2020,Ermelo,Municipality,GM0233,Private housholds,11200.0,34100.0,30200.0,3900.0
income_inequality,2021,Ermelo,Municipality,GM0233,Private housholds,11200.0,35200.0,31200.0,4000.0
income_inequality,2011,Etten-Leur,Municipality,GM0777,Private housholds,17500.0,26200.0,24000.0,2200.0
income_inequality,2012,Etten-Leur,Municipality,GM0777,Private housholds,17600.0,26200.0,24100.0,2100.0
income_inequality,2013,Etten-Leur,Municipality,GM0777,Private housholds,17800.0,26600.0,24300.0,2300.0
income_inequality,2014,Etten-Leur,Municipality,GM0777,Private housholds,17700.0,28000.0,25200.0,2800.0
income_inequality,2015,Etten-Leur,Municipality,GM0777,Private housholds,17800.0,27900.0,25600.0,2300.0
income_inequality,2016,Etten-Leur,Municipality,GM0777,Private housholds,18000.0,28900.0,26600.0,2300.0
income_inequality,2017,Etten-Leur,Municipality,GM0777,Private housholds,18300.0,29700.0,27000.0,2700.0
income_inequality,2018,Etten-Leur,Municipality,GM0777,Private housholds,18500.0,30000.0,27400.0,2600.0
income_inequality,2019,Etten-Leur,Municipality,GM0777,Private housholds,18700.0,31800.0,28800.0,3000.0
income_inequality,2020,Etten-Leur,Municipality,GM0777,Private housholds,18800.0,32400.0,29900.0,2500.0
income_inequality,2021,Etten-Leur,Municipality,GM0777,Private housholds,18900.0,33800.0,31100.0,2700.0
income_inequality,2011,De Fryske Marren,Municipality,GM1940,Private housholds,21400.0,25200.0,22700.0,2500.0
income_inequality,2012,De Fryske Marren,Municipality,GM1940,Private housholds,21400.0,25400.0,23000.0,2400.0
income_inequality,2013,De Fryske Marren,Municipality,GM1940,Private housholds,21400.0,25600.0,23300.0,2300.0
income_inequality,2014,De Fryske Marren,Municipality,GM1940,Private housholds,21600.0,27000.0,24000.0,3000.0
income_inequality,2015,De Fryske Marren,Municipality,GM1940,Private housholds,21600.0,26600.0,24400.0,2200.0
income_inequality,2016,De Fryske Marren,Municipality,GM1940,Private housholds,21700.0,27800.0,25300.0,2500.0
income_inequality,2017,De Fryske Marren,Municipality,GM1940,Private housholds,21900.0,28900.0,26000.0,2900.0
income_inequality,2018,De Fryske Marren,Municipality,GM1940,Private housholds,22000.0,29300.0,26400.0,2900.0
income_inequality,2019,De Fryske Marren,Municipality,GM1940,Private housholds,22100.0,31100.0,27700.0,3400.0
income_inequality,2020,De Fryske Marren,Municipality,GM1940,Private housholds,22200.0,31800.0,28800.0,3000.0
income_inequality,2021,De Fryske Marren,Municipality,GM1940,Private housholds,22300.0,33300.0,30100.0,3200.0
income_inequality,2011,Geertruidenberg,Municipality,GM0779,Private housholds,9000.0,26300.0,23800.0,2500.0
income_inequality,2012,Geertruidenberg,Municipality,GM0779,Private housholds,9100.0,26500.0,24100.0,2400.0
income_inequality,2013,Geertruidenberg,Municipality,GM0779,Private housholds,9200.0,26600.0,24200.0,2400.0
income_inequality,2014,Geertruidenberg,Municipality,GM0779,Private housholds,9200.0,27900.0,24900.0,3000.0
income_inequality,2015,Geertruidenberg,Municipality,GM0779,Private housholds,9200.0,27700.0,25300.0,2400.0
income_inequality,2016,Geertruidenberg,Municipality,GM0779,Private housholds,9300.0,28900.0,26300.0,2600.0
income_inequality,2017,Geertruidenberg,Municipality,GM0779,Private housholds,9300.0,30000.0,26900.0,3100.0
income_inequality,2018,Geertruidenberg,Municipality,GM0779,Private housholds,9300.0,29900.0,27200.0,2700.0
income_inequality,2019,Geertruidenberg,Municipality,GM0779,Private housholds,9300.0,32600.0,28700.0,3900.0
income_inequality,2020,Geertruidenberg,Municipality,GM0779,Private housholds,9400.0,32400.0,29800.0,2600.0
income_inequality,2021,Geertruidenberg,Municipality,GM0779,Private housholds,9500.0,33700.0,30900.0,2800.0
income_inequality,2011,Geldrop-Mierlo,Municipality,GM1771,Private housholds,16700.0,26300.0,23900.0,2400.0
income_inequality,2012,Geldrop-Mierlo,Municipality,GM1771,Private housholds,16900.0,26700.0,24100.0,2600.0
income_inequality,2013,Geldrop-Mierlo,Municipality,GM1771,Private housholds,17000.0,26900.0,24300.0,2600.0
income_inequality,2014,Geldrop-Mierlo,Municipality,GM1771,Private housholds,17000.0,28300.0,24900.0,3400.0
income_inequality,2015,Geldrop-Mierlo,Municipality,GM1771,Private housholds,17000.0,28100.0,25500.0,2600.0
income_inequality,2016,Geldrop-Mierlo,Municipality,GM1771,Private housholds,17200.0,29300.0,26500.0,2800.0
income_inequality,2017,Geldrop-Mierlo,Municipality,GM1771,Private housholds,17300.0,30200.0,27100.0,3100.0
income_inequality,2018,Geldrop-Mierlo,Municipality,GM1771,Private housholds,17400.0,30500.0,27500.0,3000.0
income_inequality,2019,Geldrop-Mierlo,Municipality,GM1771,Private housholds,17600.0,32800.0,29000.0,3800.0
income_inequality,2020,Geldrop-Mierlo,Municipality,GM1771,Private housholds,17700.0,33200.0,30200.0,3000.0
income_inequality,2021,Geldrop-Mierlo,Municipality,GM1771,Private housholds,17900.0,34900.0,31400.0,3500.0
income_inequality,2011,Gemert-Bakel,Municipality,GM1652,Private housholds,11500.0,25500.0,23400.0,2100.0
income_inequality,2012,Gemert-Bakel,Municipality,GM1652,Private housholds,11700.0,25800.0,23700.0,2100.0
