displayName,links,uid,url,publicatiedatum,availabletranslations,naam,bezoekadres,postadres,openingstijden,telefoonnummer,faxnummer,twitterurl,facebookurl,extrainformatie,afbeelding,locaties
,,767a2bd6-8b66-4319-8c16-b7015662def7,https://www.politie.nl/mijn-buurt/politiebureaus/02/bornerbroek.html,2019-08-26 10:32:05,,Bornerbroek (Almelo),"{'postadres': ""Pastoor Ossestraat 21 ('t Brookshoes)"", 'postcode': '7627 PJ', 'plaats': 'Bornerbroek'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","

<p>Iedere donderdag van 13.30 tot 14.00uur.</p>

<p>Buiten deze openingstijden kunt u contact opnemen met het
<a href=""https://www.politie.nl/mijn-buurt/politiebureaus/02/almelo.html"">politiebureau aan het Baken 1 in Almelo</a>.</p>


",0900 - 8844,,https://www.twitter.com/POL_Almelo,https://www.facebook.com/politie.almelo,,"{'url': '', 'alttext': ''}","[{'latitude': 52.3109694, 'longitude': 6.6553014999999505}]"
,,9987fdae-de82-4224-a1e3-0ee6bb98f585,https://www.politie.nl/mijn-buurt/politiebureaus/02/wierden.html,2022-12-09 15:38:46,,Wierden,"{'postadres': 'Esdoornlaan 3', 'postcode': '7642 EB', 'plaats': 'Wierden'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Maandag &nbsp;&nbsp;13.00 uur t/m 16.00 uur<br />
Woensdag 13.00 uur t/m 16.00 uur<br />
Donderdag op afspraak</p>

<p>Op andere dagen alleen door een afspraak te maken met één van onze wijkagenten.</p>

<p>Voor spoed belt u met 112. Voor geen spoedmeldingen belt u met 0900-8844.</p>

<p>U kunt ook een <a href=""https://www.politie.nl/aangifte-of-melding-doen/meldformulier.html"">meldformulier</a>&nbsp;invullen voor het doen van een melding.</p>

<ul class=""rewrittenContentList"">
</ul>",0900 - 8844,,,https://www.facebook.com/TeamWierden,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/0205-gemeentehuis-wierden.jpg', 'alttext': None}","[{'latitude': 52.3558961, 'longitude': 6.592331099999999}]"
,,0765d41a-f029-474e-bfdd-fa368ef9c418,https://www.politie.nl/mijn-buurt/politiebureaus/02/tubbergen.html,2020-05-12 09:35:40,,Tubbergen,"{'postadres': 'Raadhuisplein 1 (gemeentehuis)', 'postcode': '7651 CV', 'plaats': 'Tubbergen'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p><strong>Openingstijden: </strong><br />
Van maandag t/m&nbsp;vrijdag bereikbaar van&nbsp;09.00 tot 21.00 uur.<br />
Wij zijn niet altijd fysiek aanwezig. Als we er niet zijn, kunt u&nbsp;via de bel een afspraak maken.&nbsp;</p>",0900 - 8844,,https://www.twitter.com/POL_Tubbergen,,"

<p><strong>Verloren en gevonden voorwerpen</strong></p>

<p>Per 1 juli 2012 kunt u voor gevonden of verloren voorwerpen terecht bij de
gemeente Tubbergen. Op de website
<a href=""http://www.verlorenofgevonden.nl/"">www.verlorenofgevonden.nl</a> is
meer informatie te vinden.</p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/gemeentehuis_tubbergen.jpg', 'alttext': ''}","[{'latitude': 52.407874, 'longitude': 6.781117799999947}]"
,,19cb0501-b1ba-457c-be6a-1be0cf7cf519,https://www.politie.nl/mijn-buurt/politiebureaus/02/vroomshoop-twenterand.html,2023-05-04 07:17:26,,Vroomshoop  (Twenterand),"{'postadres': 'Oranjeplein 11', 'postcode': '7681 AZ', 'plaats': 'Vroomshoop'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}",<p>Dinsdag en donderdag van 10.00-12.00 uur.</p>,0900 - 8844,,https://www.twitter.com/POL_Twenterand,https://www.facebook.com/politie.twenterand,"<p>Voor het doen van aangifte kunt u ook terecht buiten de openingstijden, na het maken&nbsp;van een afspraak.</p>","{'url': '', 'alttext': ''}","[{'latitude': 52.460681, 'longitude': 6.5656972}]"
,,f73e84a0-8097-41eb-be36-eb205290fa58,https://www.politie.nl/mijn-buurt/politiebureaus/02/dalfsen.html,2020-08-04 14:32:12,,Dalfsen,"{'postadres': 'Raadhuisstraat 1 (gemeentehuis)', 'postcode': '7721 AX', 'plaats': 'Dalfsen'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}",<p>Deze&nbsp;spreekuurlocatie heeft geen vaste openingstijden. Op afspraak kunt u hier terecht.</p>,0900-8844,0529-438822,,https://www.facebook.com/politiedalfsen,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/dalfsen2.jpg', 'alttext': 'Gemeentehuis Dalfsen'}","[{'latitude': 52.5021042, 'longitude': 6.256706500000064}]"
,,01fd0a1e-5761-45b4-b55c-0df367a5d453,https://www.politie.nl/mijn-buurt/politiebureaus/01/district-drenthe/politiebureau-coevorden.html,2023-05-10 15:22:02,,Politiebureau Coevorden,"{'postadres': 'Krimweg 11', 'postcode': '7741 KE', 'plaats': 'Coevorden'}","{'postadres': 'Postbus 107', 'postcode': '9400 AC', 'plaats': 'Assen'}","<p>Het is alleen mogelijk om op afspraak naar het politiebureau in Coevorden te komen voor een afspraak of aangifte. Als u spontaan bij het bureau in Coevorden langskomt en u treft een dichte deur, kunt u contact opnemen met de politie via 0900-8844 of bij spoed via 112 voor verdere hulp.</p>",0900-8844,,,,"

<p> </p>


","{'url': '', 'alttext': ''}","[{'latitude': 52.660503, 'longitude': 6.7348927}]"
,,486ca94b-f3b2-4c44-9b8f-90d2ce7daa98,https://www.politie.nl/mijn-buurt/politiebureaus/02/hardenberg.html,2023-06-26 13:11:41,,Hardenberg,"{'postadres': 'Europaweg 39', 'postcode': '7771 BG', 'plaats': 'Hardenberg'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Dinsdag tot en met donderdag van 09.00 tot 15.00 uur.</p>

<p>In sommige gevallen is het mogelijk om op locatie aangifte op te nemen. Voor meer informatie en het maken met een afspraak kunt u bellen met 0900-8844.</p>",0900-8844,0523-28 9901,https://www.twitter.com/POL_Hardenberg,https://www.facebook.com/Hardenbergpolitie,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/hardenberg.jpg', 'alttext': 'Politiebureau Hardenberg'}","[{'latitude': 52.572836, 'longitude': 6.612627400000065}]"
,,1a7592ac-8eed-47b2-a75f-01d878d46812,https://www.politie.nl/mijn-buurt/politiebureaus/01/district-drenthe/politiebureau-emmen.html,2021-03-03 15:18:12,,Politiebureau Emmen,"{'postadres': 'Westeind 60', 'postcode': '7811 ME', 'plaats': 'Emmen'}","{'postadres': 'Postbus 107', 'postcode': '9400 AC', 'plaats': 'Assen'}","<p>Maandag, dinsdag, woensdag, donderdag en&nbsp;vrijdag&nbsp;09.00-17.00 uur.&nbsp;Aangifte op afspraak.</p>",0900-8844,,,,"

<p> </p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/01-noord-nederland/bureau-emmen-357b.jpg', 'alttext': None}","[{'latitude': 52.7882617, 'longitude': 6.8893451}]"
,,440ad573-1a47-429a-a2a5-f956aa1d0273,https://www.politie.nl/mijn-buurt/politiebureaus/01/district-drenthe/bureau-exloo.html,2023-05-10 15:20:30,,Politiebureau Exloo,"{'postadres': 'Hoofdstraat 50', 'postcode': '7875 AD', 'plaats': 'Exloo'}","{'postadres': 'Postbus 107', 'postcode': '9400 AC', 'plaats': 'Assen'}","<p>Het is alleen mogelijk om op afspraak naar het politiebureau in Exloo te komen voor een afspraak of aangifte. Als u spontaan bij het bureau in Exloo&nbsp;langskomt en u treft een dichte deur, kunt u contact opnemen met de politie via 0900-8844 of bij spoed via 112 voor verdere hulp.</p>",0900-8844,,,,"

<p> </p>


","{'url': '', 'alttext': ''}","[{'latitude': 52.8828724, 'longitude': 6.8638493}]"
,,28b4747e-2d27-4585-9b67-0e2dfa646943,https://www.politie.nl/mijn-buurt/politiebureaus/01/district-drenthe/politiebureau-klazienaveen.html,2023-05-10 15:19:43,,Politiebureau Klazienaveen,"{'postadres': 'Jhr. M.W.C. de Jongestraat 17', 'postcode': '7891 KN', 'plaats': 'Klazienaveen'}","{'postadres': 'Postbus 107', 'postcode': '9400 AC', 'plaats': 'Assen'}","<p>Het is alleen mogelijk om op afspraak naar het politiebureau in Klazienaveen te komen voor een afspraak of aangifte. Als u spontaan bij het bureau in Klazienaveen langskomt en u treft een dichte deur, kunt u contact opnemen met de politie via 0900-8844 of bij spoed via 112 voor verdere hulp.</p>",0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.7236238, 'longitude': 6.9902553}]"
,,55bfce1c-cd86-4961-83ef-7829023c74cf,https://www.politie.nl/mijn-buurt/politiebureaus/01/district-drenthe/politiebureau-hoogeveen.html,2023-07-14 15:51:48,,Politiebureau Hoogeveen,"{'postadres': 'Griendtsveenweg 5', 'postcode': '7901 EB', 'plaats': 'Hoogeveen'}","{'postadres': 'Postbus 107', 'postcode': '9400 AC', 'plaats': 'Assen'}","<p><strong>Aangepaste openingstijden tijdens zomerperiode (vanaf 17 juli)</strong><br />
Maandag en vrijdag van 09:00 tot 16:00 uur<br />
<br />
<strong>Normale openingstijden</strong><br />
Maandag, woensdag&nbsp;en vrijdag van 09.00 - 17.00 uur. Aangifte op afspraak.</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/01-noord-nederland/bureau-hoogeveen-357b.jpg', 'alttext': None}","[{'latitude': 52.7237474, 'longitude': 6.4683727}]"
,,477cde74-7485-4ce7-8dd8-c0046ce8f741,https://www.politie.nl/mijn-buurt/politiebureaus/01/district-drenthe/politiebureau-meppel.html,2023-07-14 15:53:10,,Politiebureau Meppel,"{'postadres': 'Grote Oever 26', 'postcode': '7941 BJ', 'plaats': 'Meppel'}","{'postadres': 'Postbus 107', 'postcode': '9400 AC', 'plaats': 'Assen'}","<p><strong>Aangepaste openingstijden tijdens zomerperiode (vanaf 17 juli)</strong><br />
Dinsdagochtend van 08:30 tot 11:30 uur.<br />
<br />
<strong>Normale openingstijden</strong><br />
Dinsdag van 08:30 tot 13:30 uur. Aangifte op afspraak.</p>",0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.69917817, 'longitude': 6.18840773}]"
,,cf6ca275-3467-4262-9650-45ecab90a236,https://www.politie.nl/mijn-buurt/politiebureaus/02/wanneperveen.html,2019-05-09 15:40:25,,Wanneperveen,"{'postadres': 'Veneweg 292 a', 'postcode': '7946 LX', 'plaats': 'Wanneperveen'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Het bureau Wanneperveen is van 1 mei tot en met 1 oktober in gebruik. U kunt hier terecht op afspraak.</p>

<p>U kunt niet direct de aangifte meekrijgen.&nbsp;Indien u direct een afschrift mee wilt hebben, dan kunt u naar het bureau in <a href=""https://www.politie.nl/mijn-buurt/politiebureaus/02/steenwijk.html"">Steenwijk</a>.</p>

<p>Bij calamiteiten is er geen bezetting op het aanspreekpunt.</p>",0900-8844,,,https://www.facebook.com/politie.steenwijkerland,,"{'url': '', 'alttext': ''}","[{'latitude': 52.69245799999999, 'longitude': 6.070186599999943}]"
,,904f23f5-31fa-4c7a-b25f-f58021325b9d,https://www.politie.nl/mijn-buurt/politiebureaus/02/staphorst.html,2020-03-31 11:49:48,,Staphorst,"{'postadres': 'Binnenweg 26', 'postcode': '7951 DE', 'plaats': 'Staphorst'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>De politie is 24/7 voor u bereikbaar. U kunt ons bereiken via 0900-8844 of indien spoed: 112. Daarnaast zijn wij digitaal aanwezig op de platformen zoals hierboven vermeld om u vragen aan ons te beantwoorden.</p>

<p><strong>Afspraak</strong><br />
Mocht u een afspraak met ons willen maken, dan willen wij vragen om dit via 0900-8844 te doen. We maken dan graag met u een afspraak voor het doen van aangifte of voor een andere vraag.</p>

<p><strong>Hygiënemaatregelen</strong><br />
Het coronavirus is zeer besmettelijk en wordt vooral van mens op mens overgedragen. Om onze dienstverlening voor iedereen te blijven garanderen nemen wij voorzorgmaatregelen. Helpt u ons mee om onze dienstverlening te kunnen blijven uitvoeren? Binnen onze politiebureaus nemen wij extra hygiënemaatregelen om verspreiding van het coronavirus tegen te gaan. We proberen zoveel als mogelijk onze aangiftes telefonisch op te nemen.</p>

<p>Mocht het toch nodig zijn om elkaar fysiek te treffen, dan willen we u vragen om <strong>alleen</strong> <strong>op afspraak</strong> naar het politiebureau te komen en afstand te houden. Kom <strong>alleen</strong> en kom in ieder geval <strong>niet</strong> als u verkouden bent, hoest of koorts hebt.</p>",0900-8844,0522-46 6249,,https://www.facebook.com/politie.staphorst,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/staphorst.jpg', 'alttext': 'Politiebureau Staphorst'}","[{'latitude': 52.6439606, 'longitude': 6.210920999999985}]"
,,b13d3d34-d53e-4703-bc3c-64c39a4eead6,https://www.politie.nl/mijn-buurt/politiebureaus/01/district-drenthe/politiebureau-diever.html,2020-08-31 15:09:20,,Politiebureau Diever,"{'postadres': 'Raadhuislaan 1', 'postcode': '7981 EL', 'plaats': 'Diever'}","{'postadres': 'Postbus 107', 'postcode': '9400 AC', 'plaats': 'Assen'}",<p>De politiepost is gevestigd in het gemeentehuis van de gemeente Westerveld. De post is geopend op afspraak. Een afspraak kan gemaakt worden via 0900-8844 of via de ontvangstbalie in het gemeentehuis.</p>,0900-8844,,,,"

<p> </p>


","{'url': '', 'alttext': ''}","[{'latitude': 52.8591563, 'longitude': 6.3094682}]"
,,c34abccf-17c2-404a-be98-19a758b00c23,https://www.politie.nl/mijn-buurt/politiebureaus/02/zwolle-koggelaan.html,2021-04-29 15:15:24,,Zwolle-Koggelaan,"{'postadres': 'Koggelaan 8', 'postcode': '8017 JN', 'plaats': 'Zwolle OV'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Maandag t/m vrijdag van 08.00 tot 17.00 uur.<br />
&nbsp;</p>

<p>&nbsp;</p>",0900-8844,,https://www.twitter.com/POL_Zwolle,https://www.facebook.com/politiezwolle,"<p>&nbsp;</p>

<p>&nbsp;</p>","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/zwolle-koggelaan.jpg', 'alttext': 'Politiebureau Zwolle-Koggelaan'}","[{'latitude': 52.5035268, 'longitude': 6.0821416}]"
,,27493e34-e802-4f13-ab53-4e0c866a785d,https://www.politie.nl/mijn-buurt/politiebureaus/02/hattem---verlengde-parkweg.html,2019-02-07 21:50:42,,Hattem - Verlengde Parkweg,"{'postadres': 'Verlengde Parklaan 36b', 'postcode': '8051 VB', 'plaats': 'Hattem'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Met ingang van 1 juni 2018 is de politiepost in Hattem alleen op afspraak geopend.</p>

<p>Wilt u contact met de politie? Bel dan eerst telefoonnummer 0900-8844 voordat u de politiepost bezoekt. Samen met u overleggen we wat in uw situatie de best passende mogelijkheid voor contact is.</p>

<p>Wilt u aangifte doen? Bel ook dan eerst voor het maken van een afspraak met 0900-8844.</p>",0900-8844,0578-671899,,,<p>Aangiftes kunt u&nbsp;alleen op afspraak doen.</p>,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/burohattem.jpg', 'alttext': None}","[{'latitude': 52.4720329, 'longitude': 6.0653945}]"
,,34b4092c-f045-4ea2-9e74-90243043d357,https://www.politie.nl/mijn-buurt/politiebureaus/02/hasselt.html,2023-07-19 11:25:24,,Hasselt,"{'postadres': 'Gemeentehuis Zwartewaterland, Telvorenstraat 2', 'postcode': '8061 CB', 'plaats': 'Hasselt'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}",,0900-8844,,,https://www.facebook.com/politie.zwartewaterland,"<p>De politie is 24/7 voor u bereikbaar. U kunt ons bereiken via 0900-8844 of indien spoed: 112. Daarnaast zijn wij digitaal aanwezig op de platformen zoals hierboven vermeld om uw vragen aan ons te beantwoorden.</p>

<p>&nbsp;</p>","{'url': '', 'alttext': ''}","[{'latitude': 52.5920966, 'longitude': 6.096285800000032}]"
,,72ebbac5-495f-4917-a9ad-c7fff8106fb7,https://www.politie.nl/mijn-buurt/politiebureaus/02/nunspeet---beethovenlaan.html,2019-05-13 11:55:29,,Nunspeet - Beethovenlaan,"{'postadres': 'Beethovenlaan 41', 'postcode': '8071 VM', 'plaats': 'Nunspeet'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Maandag t/m vrijdag van&nbsp;10.00&nbsp;tot 12.00 uur</p>

<p>Buiten deze tijden en voor het doen van aangifte&nbsp;kunt u alleen op afspraak terecht.<br />
Bel voor het maken van een afspraak met 0900-8844.</p>",0900-8844,0341-471399,,,"<p>Voor het doen van aangiftes dient u een afspraak te maken.</p>

<p>&nbsp;</p>","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/nunspeet.jpg', 'alttext': 'Nynspeet-Beethovenlaan'}","[{'latitude': 52.3785007, 'longitude': 5.7726872}]"
,,b7ed8566-e1c2-484f-af74-ca69f7769931,https://www.politie.nl/mijn-buurt/politiebureaus/02/elburg.html,2019-05-13 11:52:15,,Elburg,"{'postadres': 'Zuiderzeestraatweg-Oost 19', 'postcode': '8081 LA', 'plaats': 'Elburg'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Met ingang van 1 juni 2018 is de politiepost in Elburg alleen op afspraak geopend.</p>

<p>Wilt u contact met de politie? Bel dan eerst telefoonnummer 0900-8844 voordat u de politiepost bezoekt. Samen met u overleggen we wat in uw situatie de best passende mogelijkheid voor contact is.</p>

<p>Wilt u aangifte doen? Bel ook dan eerst voor het maken van een afspraak met 0900-8844.</p>

<p>&nbsp;</p>",0900-8844,,,,"

<p>Voor het doen van aangifte dient u vooraf een afspraak te maken. Dit kan door
te bellen met 0900-8844. U kunt dan samen met een politiemedewerker bepalen
welke manier, datum en locatie u het beste uitkomt om aangifte te doen.</p>

<p>Voor verschillende zaken is het ook mogelijk om via internet aangifte te
doen. Kijk op
<a href=""https://www.politie.nl/aangifte-of-melding-doen"">aangifte doen</a>
voor meer informatie!</p>

<p><strong>Wijkagent</strong></p>

<p>Wilt u uw wijkagent spreken? Neem via 0900-8844 of via
<a href=""http://Buurt.politie.nl"">Mijn Buurt</a> contact met hem of haar op om
een afspraak te maken.</p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/elburg.jpg', 'alttext': 'Elburg-Gerichtenweg'}","[{'latitude': 52.44248779999999, 'longitude': 5.85563819999993}]"
,,76d2926e-6112-4dd4-80bf-5cd3856a8c1d,https://www.politie.nl/mijn-buurt/politiebureaus/02/wezep.html,2019-05-13 11:52:42,,Wezep,"{'postadres': 'Mariënrade 3', 'postcode': '8091 XS', 'plaats': 'Wezep'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Met ingang van 1 juni 2018 is de politiepost in Wezep alleen op afspraak geopend.</p>

<p>Wilt u contact met de politie? Bel dan eerst telefoonnummer 0900-8844 voordat u de politiepost bezoekt. Samen met u overleggen we wat in uw situatie de best passende mogelijkheid voor contact is.</p>

<p>Wilt u aangifte doen? Bel ook dan eerst voor het maken van een afspraak met 0900-8844.</p>",0900-8844,0341-471499,,,<p>Het bureau is gehuisvest in het Dorpshuis.</p>,"{'url': '', 'alttext': ''}","[{'latitude': 52.4654938, 'longitude': 5.994586000000027}]"
,,32b30faa-37e2-4df9-a112-da25e885b771,https://www.politie.nl/mijn-buurt/politiebureaus/02/raalte.html,2022-05-25 09:44:38,,Raalte,"{'postadres': 'Mettingenlaan 80', 'postcode': '8102 ER', 'plaats': 'Raalte'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<ul class=""rewrittenContentList"">
 <li><strong>Maandag t/m woensdag van 09.00 tot 13.00 uur</strong> of op afspraak tijdens werkdagen. Dan graag even bellen met&nbsp;0900-8844.</li>
 <li><strong>Aangifte alleen op afspraak.</strong> Bel 0900-8844 om een afspraak te maken.</li>
</ul>",0900-8844,,,https://www.facebook.com/politie.raalte,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/raalte.jpg', 'alttext': 'Politiebureau Raalte'}","[{'latitude': 52.38581079999999, 'longitude': 6.279448499999944}]"
,,5762a475-70b1-4654-a492-496e43a1bac0,https://www.politie.nl/mijn-buurt/politiebureaus/02/epe---heerderweg.html,2019-05-13 11:53:25,,Epe - Heerderweg,"{'postadres': 'Heerderweg 24', 'postcode': '8161 BM', 'plaats': 'Epe'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Maandag t/m vrijdag van 10.00 tot 17.00 uur.</p>

<p>Voor het doen van aangifte maakt u een afspraak via 0900-8844.<br />
<br />
&nbsp;</p>",0900-8844,0578-671599,,,"

<p> </p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/epe.jpg', 'alttext': 'Epe Heerderweg'}","[{'latitude': 52.3562185, 'longitude': 5.9938675}]"
,,f5e8fb1d-5e4b-4865-8d3e-974b4fda3027,https://www.politie.nl/mijn-buurt/politiebureaus/02/epe---vaassen---molenstraat.html,2019-08-29 10:37:55,,Vaassen - Molenstraat,"{'postadres': 'Molenstraat 15', 'postcode': '8171 CE', 'plaats': 'Vaassen'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}",<p>Deze spreeklocatie is geopend op donderdag van 13.30 tot 15.00 uur (muv de maanden juli en augustus).</p>,0900-8844,,,,"

<p>Op deze locatie, in dorpcentrum De Wieken, houden wijkagenten spreekuur.</p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/vaassen_molenstraat.jpg', 'alttext': None}","[{'latitude': 52.28893559999999, 'longitude': 5.970596999999998}]"
,,c1d15ca3-6598-42ab-a0f1-c4d3612648aa,https://www.politie.nl/mijn-buurt/politiebureaus/02/heerde.html,2019-09-25 14:02:30,,Heerde,"{'postadres': 'Griftstraat 8', 'postcode': '8181 VZ', 'plaats': 'Heerde'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>De politiepost is gevestigd in dorpshuis De Heerd, ingang Griftstraat.</p>

<p>Wilt u contact met de politie? Bel dan eerst telefoonnummer 0900-8844 voordat u de politiepost bezoekt. Samen met u overleggen we wat in uw situatie de best passende mogelijkheid voor contact is.</p>

<p>Wilt u aangifte doen? Bel ook dan eerst voor het maken van een afspraak met 0900-8844.</p>",0900-8844,0578-671899,,,<p>Aangiftes kunt u&nbsp;alleen op afspraak doen.</p>,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/heerde.jpg', 'alttext': 'Heerde-Zwolseweg'}","[{'latitude': 52.393334, 'longitude': 6.0451052}]"
,,ce074929-c51a-43cb-9954-532a3161fa31,https://www.politie.nl/mijn-buurt/politiebureaus/03/politiebureau-lelystad.html,2023-04-11 09:35:54,,Politiebureau Lelystad,"{'postadres': 'De Doelen 1001', 'postcode': '8233 GP', 'plaats': 'Lelystad'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<p>&nbsp;</p>

<table border=""0"" cellpadding=""1"" cellspacing=""1"">
 <tbody>
  <tr>
   <td>Maandag&nbsp;&nbsp;</td>
   <td>08:00 – 17:00</td>
  </tr>
  <tr>
   <td>Dinsdag</td>
   <td>08:00 – 22:00</td>
  </tr>
  <tr>
   <td>Woensdag&nbsp;&nbsp;</td>
   <td>08:00 – 17:00</td>
  </tr>
  <tr>
   <td>Donderdag</td>
   <td>08:00 – 22:00</td>
  </tr>
  <tr>
   <td>Vrijdag&nbsp;</td>
   <td>08:00 – 17:00&nbsp;&nbsp;</td>
  </tr>
  <tr>
   <td>Zaterdag</td>
   <td>08:30 – 17:00</td>
  </tr>
  <tr>
   <td>Zondag&nbsp;</td>
   <td>08:30 – 17:00</td>
  </tr>
 </tbody>
</table>

<p>Buiten de voor het publiek gestelde openingstijden is bureau Lelystad wel bemenst. Men kan bij spoed altijd aanbellen op de aanwezige intercom.</p>",0900-8844,,,https://www.facebook.com/PolitieLelystad,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/fl-lelystad-img_1079.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.5003623, 'longitude': 5.4787562}]"
,,d7a2bca0-f871-4521-a7e2-ffa2c8d3c0ef,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-dronten-basiseenheid-dronten.html,2023-04-11 09:23:19,,Politie Dronten,"{'postadres': 'Gangboord 62', 'postcode': '8251 HV', 'plaats': 'Dronten'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}",<p>Maandag t/m vrijdag van 8.30 tot 17.00 uur.</p>,0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/fl-dronten-img_1056.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.527553, 'longitude': 5.7146918}]"
,,d593d902-e72c-489a-895f-8665b886fdbb,https://www.politie.nl/mijn-buurt/politiebureaus/02/kampen.html,2023-09-05 08:52:22,,Kampen,"{'postadres': 'Stationsplein 6', 'postcode': '8267 AB', 'plaats': 'Kampen'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Maandag t/m vrijdag van 09.30 tot 16.30 uur.&nbsp;</p>

<p>Voor meer informatie en het maken van een afspraak kunt u bellen met 0900-8844.</p>",0900-8844,,,https://www.facebook.com/politie.kampen,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/kampen.jpg', 'alttext': 'Politiebureau Kampen'}","[{'latitude': 52.5603089, 'longitude': 5.923012999999969}]"
,,c023286d-213e-4733-87f6-a2bc6b27afac,https://www.politie.nl/mijn-buurt/politiebureaus/03/noordoostpolder.html,2023-04-11 09:24:05,,Politie Noordoostpolder bureau Emmeloord,"{'postadres': 'Harmen Visserplein 3', 'postcode': '8302 BW', 'plaats': 'Emmeloord'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}",<p>Maandag tot en met&nbsp;vrijdag van 08:30 uur tot 17:00 uur.&nbsp;</p>,0900 - 8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/fl-emmeloord-img_1060.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.7101168, 'longitude': 5.746136}]"
